City,State short,State full,County,City alias
Morganton,NC,North Carolina,BURKE,Sunnyside
Morganton,NC,North Carolina,BURKE,Burkemont
Morganton,NC,North Carolina,BURKE,Calvin
North Wilkesboro,NC,North Carolina,WILKES,Lowes Co Inc
North Wilkesboro,NC,North Carolina,WILKES,N Wilkesboro
North Wilkesboro,NC,North Carolina,WILKES,North Wilkesboro
Newland,NC,North Carolina,AVERY,Beech Bottom
Newland,NC,North Carolina,AVERY,Spear
Newland,NC,North Carolina,AVERY,Hughes
Newland,NC,North Carolina,AVERY,Roaring Creek
Newland,NC,North Carolina,AVERY,Stamey Branch
Newland,NC,North Carolina,AVERY,Three Mile
Newland,NC,North Carolina,AVERY,Chestnut Dale
Newland,NC,North Carolina,AVERY,Frank
Newland,NC,North Carolina,AVERY,Altamont
Newland,NC,North Carolina,AVERY,Cranberry Gap
Newland,NC,North Carolina,AVERY,Pyatte
Newland,NC,North Carolina,AVERY,Senia
Newland,NC,North Carolina,AVERY,Ingalls
Newland,NC,North Carolina,AVERY,Newland
Newland,NC,North Carolina,AVERY,Valley
Newton,NC,North Carolina,CATAWBA,Blackburn
Newton,NC,North Carolina,CATAWBA,South Newton
Newton,NC,North Carolina,CATAWBA,Olivers Crossroads
Newton,NC,North Carolina,CATAWBA,Propst Crossroads
Newton,NC,North Carolina,CATAWBA,Drums Crossroads
Newton,NC,North Carolina,CATAWBA,Duan
Newton,NC,North Carolina,CATAWBA,Startown
Newton,NC,North Carolina,CATAWBA,Newton
North Wilkesboro,NC,North Carolina,WILKES,Call
North Wilkesboro,NC,North Carolina,WILKES,Hunting Creek
North Wilkesboro,NC,North Carolina,WILKES,Spurgeon
North Wilkesboro,NC,North Carolina,WILKES,Fairplains
North Wilkesboro,NC,North Carolina,WILKES,Quarry
North Wilkesboro,NC,North Carolina,WILKES,Cricket
North Wilkesboro,NC,North Carolina,WILKES,Windy Gap
North Wilkesboro,NC,North Carolina,WILKES,Mulberry
Olin,NC,North Carolina,IREDELL,Olin
Patterson,NC,North Carolina,CALDWELL,Happy Valley
Patterson,NC,North Carolina,CALDWELL,Patterson
Pineola,NC,North Carolina,AVERY,Pineola
Piney Creek,NC,North Carolina,ALLEGHANY,Piney Creek
Plumtree,NC,North Carolina,AVERY,Plumtree
Purlear,NC,North Carolina,WILKES,Parsonville
Purlear,NC,North Carolina,WILKES,Maple Springs
Purlear,NC,North Carolina,WILKES,Walsh
Purlear,NC,North Carolina,WILKES,Purlear
Icard,NC,North Carolina,BURKE,Icard
Rhodhiss,NC,North Carolina,CALDWELL,Rhodhizz
Rhodhiss,NC,North Carolina,CALDWELL,Rhodhiss
Roaring Gap,NC,North Carolina,ALLEGHANY,Roaring Gap
Roaring River,NC,North Carolina,WILKES,Roaring River
Roaring River,NC,North Carolina,WILKES,Lomax
Ronda,NC,North Carolina,WILKES,Ronda
Ronda,NC,North Carolina,WILKES,Clingman
Ronda,NC,North Carolina,WILKES,Dimmette
Rutherford College,NC,North Carolina,BURKE,Rutherfrd Col
Rutherford College,NC,North Carolina,BURKE,Rutherford College
Scottville,NC,North Carolina,ASHE,Peden
Scottville,NC,North Carolina,ASHE,Scottville
Scottville,NC,North Carolina,ASHE,Topia
Sherrills Ford,NC,North Carolina,CATAWBA,Sherrills Frd
Sherrills Ford,NC,North Carolina,CATAWBA,Sherrills Ford
Sparta,NC,North Carolina,ALLEGHANY,Stratford
Sparta,NC,North Carolina,ALLEGHANY,Edwards Crossroads
Sparta,NC,North Carolina,ALLEGHANY,Twin Oaks
Sparta,NC,North Carolina,ALLEGHANY,Whitehead
Sparta,NC,North Carolina,ALLEGHANY,Sparta
State Road,NC,North Carolina,SURRY,Kapps Mill
State Road,NC,North Carolina,SURRY,State Road
State Road,NC,North Carolina,SURRY,Mountain Park
State Road,NC,North Carolina,SURRY,State Rd
Statesville,NC,North Carolina,IREDELL,Charles
Statesville,NC,North Carolina,IREDELL,Elmwood
Statesville,NC,North Carolina,IREDELL,Statesville West
Statesville,NC,North Carolina,IREDELL,Bradfords Cross Roads
Statesville,NC,North Carolina,IREDELL,Sharon
Statesville,NC,North Carolina,IREDELL,Celeste Hinkle
Statesville,NC,North Carolina,IREDELL,East Monbo
Statesville,NC,North Carolina,IREDELL,Eufola
Statesville,NC,North Carolina,IREDELL,Loray
Statesville,NC,North Carolina,IREDELL,Love Valley
Stony Point,NC,North Carolina,ALEXANDER,Stony Point
Sugar Grove,NC,North Carolina,WATAUGA,Sugar Grove
Sugar Grove,NC,North Carolina,WATAUGA,Amantha
Sugar Grove,NC,North Carolina,WATAUGA,Peoria
Sugar Grove,NC,North Carolina,WATAUGA,Sweetwater
Sugar Grove,NC,North Carolina,WATAUGA,Beech Creek
Taylorsville,NC,North Carolina,ALEXANDER,Ellendale
Taylorsville,NC,North Carolina,ALEXANDER,Liledown
Taylorsville,NC,North Carolina,ALEXANDER,Paynes Store
Taylorsville,NC,North Carolina,ALEXANDER,Little River
Taylorsville,NC,North Carolina,ALEXANDER,All Healing Springs
Taylorsville,NC,North Carolina,ALEXANDER,Kilby
Taylorsville,NC,North Carolina,ALEXANDER,Taylorsville
Terrell,NC,North Carolina,CATAWBA,Terrell
Thurmond,NC,North Carolina,WILKES,Thurmond
Thurmond,NC,North Carolina,WILKES,Doughton
Todd,NC,North Carolina,ASHE,Brownwood
Todd,NC,North Carolina,ASHE,Todd
Todd,NC,North Carolina,ASHE,Tamarack
Todd,NC,North Carolina,ASHE,Toliver
Todd,NC,North Carolina,ASHE,Woodford
Traphill,NC,North Carolina,WILKES,Traphill
Traphill,NC,North Carolina,WILKES,Abshers
Traphill,NC,North Carolina,WILKES,Joynes
Traphill,NC,North Carolina,WILKES,Dockery
Traphill,NC,North Carolina,WILKES,Moxley
Turnersburg,NC,North Carolina,IREDELL,Turnersburg
Union Grove,NC,North Carolina,IREDELL,Osbornville
Union Grove,NC,North Carolina,IREDELL,Union Grove
Valdese,NC,North Carolina,BURKE,Valdese
Valle Crucis,NC,North Carolina,WATAUGA,Valle Crucis
Valle Crucis,NC,North Carolina,WATAUGA,Banner Elk
Vilas,NC,North Carolina,WATAUGA,Vilas
Vilas,NC,North Carolina,WATAUGA,Sherwood
Vilas,NC,North Carolina,WATAUGA,Reese
Warrensville,NC,North Carolina,ASHE,Clifton
Warrensville,NC,North Carolina,ASHE,Warrensville
West Jefferson,NC,North Carolina,ASHE,Baldwin
West Jefferson,NC,North Carolina,ASHE,Smethport
West Jefferson,NC,North Carolina,ASHE,Index
West Jefferson,NC,North Carolina,ASHE,Treetop
West Jefferson,NC,North Carolina,ASHE,West Jefferson
West Jefferson,NC,North Carolina,ASHE,W Jefferson
West Jefferson,NC,North Carolina,ASHE,Beaver Creek
West Jefferson,NC,North Carolina,ASHE,Idlewild
Wilkesboro,NC,North Carolina,WILKES,Wilkesboro
Wilkesboro,NC,North Carolina,WILKES,Goshen
Zionville,NC,North Carolina,WATAUGA,Silverstone
Zionville,NC,North Carolina,WATAUGA,Zionville
Zionville,NC,North Carolina,WATAUGA,Mabel
Scotts,NC,North Carolina,IREDELL,Scotts
Alexander,NC,North Carolina,BUNCOMBE,Alexander
Almond,NC,North Carolina,SWAIN,Almond
Arden,NC,North Carolina,BUNCOMBE,Oak Park
Arden,NC,North Carolina,BUNCOMBE,Arden
Arden,NC,North Carolina,BUNCOMBE,Royal Pines
Arden,NC,North Carolina,BUNCOMBE,West Haven
Bakersville,NC,North Carolina,MITCHELL,Bakersville
Balsam,NC,North Carolina,JACKSON,Balsam
Balsam Grove,NC,North Carolina,TRANSYLVANIA,Balsam Grove
Barnardsville,NC,North Carolina,BUNCOMBE,Barnardsville
Bat Cave,NC,North Carolina,HENDERSON,Bat Cave
Black Mountain,NC,North Carolina,BUNCOMBE,Black Mtn
Black Mountain,NC,North Carolina,BUNCOMBE,Black Mountain
Brevard,NC,North Carolina,TRANSYLVANIA,Brevard
Bryson City,NC,North Carolina,SWAIN,Alarka
Bryson City,NC,North Carolina,SWAIN,Bryson City
Bryson City,NC,North Carolina,SWAIN,Ela
Bryson City,NC,North Carolina,SWAIN,Needmore
Burnsville,NC,North Carolina,YANCEY,Burnsville
Candler,NC,North Carolina,BUNCOMBE,Candler
Candler,NC,North Carolina,BUNCOMBE,Biltmore Lake
Canton,NC,North Carolina,HAYWOOD,Canton
Cashiers,NC,North Carolina,JACKSON,Cashiers
Cedar Mountain,NC,North Carolina,TRANSYLVANIA,Cedar Mtn
Cedar Mountain,NC,North Carolina,TRANSYLVANIA,Cedar Mountain
Cherokee,NC,North Carolina,SWAIN,Cherokee
Cherokee,NC,North Carolina,SWAIN,Ocono Lufty
Chimney Rock,NC,North Carolina,RUTHERFORD,Chimney Rock
Clyde,NC,North Carolina,HAYWOOD,Clyde
Columbus,NC,North Carolina,POLK,Columbus
Cullowhee,NC,North Carolina,JACKSON,Norton
Cullowhee,NC,North Carolina,JACKSON,East Laport
Cullowhee,NC,North Carolina,JACKSON,Erastus
Cullowhee,NC,North Carolina,JACKSON,Cullowhee
Cullowhee,NC,North Carolina,JACKSON,Speedwell
Dana,NC,North Carolina,HENDERSON,Dana
Dillsboro,NC,North Carolina,JACKSON,Dillsboro
East Flat Rock,NC,North Carolina,HENDERSON,E Flat Rock
East Flat Rock,NC,North Carolina,HENDERSON,East Flat Rock
Edneyville,NC,North Carolina,HENDERSON,Edneyville
Enka,NC,North Carolina,BUNCOMBE,Enka
Enka,NC,North Carolina,BUNCOMBE,Enka Village
Etowah,NC,North Carolina,HENDERSON,Etowah
Fairview,NC,North Carolina,BUNCOMBE,Fairview
Flat Rock,NC,North Carolina,HENDERSON,Flat Rock
Fletcher,NC,North Carolina,HENDERSON,Fletcher
Fletcher,NC,North Carolina,HENDERSON,Carolina Hills
Fontana Dam,NC,North Carolina,GRAHAM,Fontana Dam
Franklin,NC,North Carolina,MACON,Burningtown
Franklin,NC,North Carolina,MACON,Iotla
Franklin,NC,North Carolina,MACON,Riverside
Franklin,NC,North Carolina,MACON,Union
Franklin,NC,North Carolina,MACON,Watauga
Franklin,NC,North Carolina,MACON,East Franklin
Franklin,NC,North Carolina,MACON,Prentiss
Franklin,NC,North Carolina,MACON,Higdonville
Franklin,NC,North Carolina,MACON,Cartoogechaye
Franklin,NC,North Carolina,MACON,Cullasaja
Franklin,NC,North Carolina,MACON,Cowee
Franklin,NC,North Carolina,MACON,Ellijay
Franklin,NC,North Carolina,MACON,Hickory Knoll
Franklin,NC,North Carolina,MACON,Franklin
Gerton,NC,North Carolina,HENDERSON,Gerton
Glenville,NC,North Carolina,JACKSON,Glenville
Glenwood,NC,North Carolina,MCDOWELL,Marion
Glenwood,NC,North Carolina,MCDOWELL,Glenwood
Hazelwood,NC,North Carolina,HAYWOOD,Hazelwood
Hendersonville,NC,North Carolina,HENDERSON,Hendersonvlle
Hendersonville,NC,North Carolina,HENDERSON,Laurel Park
Hendersonville,NC,North Carolina,HENDERSON,Hendersonville
Green Mountain,NC,North Carolina,YANCEY,Pleasant Gap
Green Mountain,NC,North Carolina,YANCEY,Green Mtn
Green Mountain,NC,North Carolina,YANCEY,Relief
Green Mountain,NC,North Carolina,YANCEY,Upper Pig Pen
Green Mountain,NC,North Carolina,YANCEY,Green Mt
Green Mountain,NC,North Carolina,YANCEY,Grn Mountain
Green Mountain,NC,North Carolina,YANCEY,Lower Pig Pen
Green Mountain,NC,North Carolina,YANCEY,Green Mountain
Green Mountain,NC,North Carolina,YANCEY,Double Island
Green Mountain,NC,North Carolina,YANCEY,Greenmountain
Highlands,NC,North Carolina,MACON,Highlands
Horse Shoe,NC,North Carolina,HENDERSON,Horse Shoe
Hot Springs,NC,North Carolina,MADISON,Joe
Hot Springs,NC,North Carolina,MADISON,Spring Creek
Hot Springs,NC,North Carolina,MADISON,Bluff
Hot Springs,NC,North Carolina,MADISON,Trust
Hot Springs,NC,North Carolina,MADISON,Hot Springs
Hot Springs,NC,North Carolina,MADISON,Luck
Hot Springs,NC,North Carolina,MADISON,Paint Rock
Lake Junaluska,NC,North Carolina,HAYWOOD,Lk Junaluska
Lake Junaluska,NC,North Carolina,HAYWOOD,Lake Junaluska
Lake Junaluska,NC,North Carolina,HAYWOOD,Assembly
Lake Lure,NC,North Carolina,RUTHERFORD,Lake Lure
Lake Toxaway,NC,North Carolina,TRANSYLVANIA,Lake Toxaway
Leicester,NC,North Carolina,BUNCOMBE,Leicester
Little Switzerland,NC,North Carolina,MCDOWELL,Ltl Switzrlnd
Little Switzerland,NC,North Carolina,MCDOWELL,Little Switzerland
Lynn,NC,North Carolina,POLK,Lynn
Maggie Valley,NC,North Carolina,HAYWOOD,Maggie Valley
Marion,NC,North Carolina,MCDOWELL,Marion
Marshall,NC,North Carolina,MADISON,Marshall
Mars Hill,NC,North Carolina,MADISON,Mars Hill
Micaville,NC,North Carolina,YANCEY,Micaville
Mill Spring,NC,North Carolina,POLK,Mill Spring
Montreat,NC,North Carolina,BUNCOMBE,Montreat
Mountain Home,NC,North Carolina,HENDERSON,Mountain Home
Mountain Home,NC,North Carolina,HENDERSON,Hendersonville
Mills River,NC,North Carolina,HENDERSON,Mills River
Naples,NC,North Carolina,HENDERSON,Naples
Nebo,NC,North Carolina,MCDOWELL,Nebo
Old Fort,NC,North Carolina,MCDOWELL,Old Fort
Otto,NC,North Carolina,MACON,Otto
Penland,NC,North Carolina,MITCHELL,Penland
Penrose,NC,North Carolina,TRANSYLVANIA,Penrose
Pisgah Forest,NC,North Carolina,TRANSYLVANIA,Pisgah Forest
Ridgecrest,NC,North Carolina,BUNCOMBE,Ridgecrest
Robbinsville,NC,North Carolina,GRAHAM,Lk Santeetlah
Robbinsville,NC,North Carolina,GRAHAM,Robbinsville
Robbinsville,NC,North Carolina,GRAHAM,Tapoco
Robbinsville,NC,North Carolina,GRAHAM,Lake Santeetlah
Rosman,NC,North Carolina,TRANSYLVANIA,Rosman
Saluda,NC,North Carolina,POLK,Saluda
Sapphire,NC,North Carolina,TRANSYLVANIA,Sapphire
Scaly Mountain,NC,North Carolina,MACON,Scaly Mtn
Scaly Mountain,NC,North Carolina,MACON,Scaly Mountain
Skyland,NC,North Carolina,BUNCOMBE,Skyland
Spruce Pine,NC,North Carolina,MITCHELL,Spruce Pine
Swannanoa,NC,North Carolina,BUNCOMBE,Swannanoa
Sylva,NC,North Carolina,JACKSON,Sylva
Topton,NC,North Carolina,CHEROKEE,Aquone
Topton,NC,North Carolina,CHEROKEE,Topton
Tryon,NC,North Carolina,POLK,Tryon
Tuckasegee,NC,North Carolina,JACKSON,Tuckasegee
Tuxedo,NC,North Carolina,HENDERSON,Tuxedo
Waynesville,NC,North Carolina,HAYWOOD,Waynesville
Waynesville,NC,North Carolina,HAYWOOD,Hazelwood
Weaverville,NC,North Carolina,BUNCOMBE,Weaverville
Webster,NC,North Carolina,JACKSON,Webster
Whittier,NC,North Carolina,JACKSON,Whittier
Zirconia,NC,North Carolina,HENDERSON,Zirconia
Asheville,NC,North Carolina,BUNCOMBE,Asheville
Asheville,NC,North Carolina,BUNCOMBE,Biltmore Forest
Asheville,NC,North Carolina,BUNCOMBE,Biltmore Frst
Asheville,NC,North Carolina,BUNCOMBE,Woodfin
Asheville,NC,North Carolina,BUNCOMBE,West Ashville
Asheville,NC,North Carolina,BUNCOMBE,Biltmor
Asheville,NC,North Carolina,BUNCOMBE,Grace Sta
Asheville,NC,North Carolina,BUNCOMBE,Oteen Sta
Asheville,NC,North Carolina,BUNCOMBE,W Asheville
Andrews,NC,North Carolina,CHEROKEE,Andrews
Brasstown,NC,North Carolina,CLAY,Brasstown
Culberson,NC,North Carolina,CHEROKEE,Culberson
Hayesville,NC,North Carolina,CLAY,Hayesville
Marble,NC,North Carolina,CHEROKEE,Marble
Murphy,NC,North Carolina,CHEROKEE,Murphy
Warne,NC,North Carolina,CLAY,Warne
Alcolu,SC,South Carolina,CLARENDON,Alcolu
Ballentine,SC,South Carolina,RICHLAND,Ballentine
Bamberg,SC,South Carolina,BAMBERG,Midway
Bamberg,SC,South Carolina,BAMBERG,Bamberg
Batesburg,SC,South Carolina,LEXINGTON,Batsbrg-Levil
Batesburg,SC,South Carolina,LEXINGTON,Batesburg-Leesville
Batesburg,SC,South Carolina,LEXINGTON,Batesburg
Batesburg,SC,South Carolina,LEXINGTON,Samaria
Batesburg,SC,South Carolina,LEXINGTON,Kneece
Batesburg,SC,South Carolina,LEXINGTON,Summerland
Batesburg,SC,South Carolina,LEXINGTON,New Holland Crossroads
Batesburg,SC,South Carolina,LEXINGTON,Holtson Crossroads
Bethune,SC,South Carolina,KERSHAW,Bethune
Bishopville,SC,South Carolina,LEE,Alcot
Bishopville,SC,South Carolina,LEE,Mechanicsville
Bishopville,SC,South Carolina,LEE,Ashland
Bishopville,SC,South Carolina,LEE,Bishopville
Bishopville,SC,South Carolina,LEE,Lucknow
Bishopville,SC,South Carolina,LEE,Mccutchen Crossroads
Bishopville,SC,South Carolina,LEE,Stokes Bridge
Bishopville,SC,South Carolina,LEE,Manville
Bishopville,SC,South Carolina,LEE,Wisacky
Blackstock,SC,South Carolina,CHESTER,Cornwell
Blackstock,SC,South Carolina,CHESTER,Blackstock
Blackstock,SC,South Carolina,CHESTER,Douglass
Blackstock,SC,South Carolina,CHESTER,Woodward
Blackstock,SC,South Carolina,CHESTER,Stover
Blair,SC,South Carolina,FAIRFIELD,Blair
Blythewood,SC,South Carolina,RICHLAND,Blythewood
Bowman,SC,South Carolina,ORANGEBURG,Bowman
Camden,SC,South Carolina,KERSHAW,Kirkwood
Camden,SC,South Carolina,KERSHAW,Camden
Camden,SC,South Carolina,KERSHAW,Red Hill
Camden,SC,South Carolina,KERSHAW,Dusty Bend
Camden,SC,South Carolina,KERSHAW,Shamokin
Camden,SC,South Carolina,KERSHAW,Kirkland
Camden,SC,South Carolina,KERSHAW,Antioch
Cameron,SC,South Carolina,CALHOUN,Creston
Cameron,SC,South Carolina,CALHOUN,Cameron
Cameron,SC,South Carolina,CALHOUN,Lone Star
Carlisle,SC,South Carolina,UNION,Carlisle
Carlisle,SC,South Carolina,UNION,Tuckertown
Carlisle,SC,South Carolina,UNION,Leeds
Cassatt,SC,South Carolina,KERSHAW,Cassatt
Cayce,SC,South Carolina,LEXINGTON,Cayce
Cayce,SC,South Carolina,LEXINGTON,Cayce W Cola
Cayce,SC,South Carolina,LEXINGTON,West Columbia
Chapin,SC,South Carolina,LEXINGTON,Lake Murray
Chapin,SC,South Carolina,LEXINGTON,Chapin
Chappells,SC,South Carolina,NEWBERRY,Bigcreek
Chappells,SC,South Carolina,NEWBERRY,Chappells
Cope,SC,South Carolina,ORANGEBURG,Cope
Cordova,SC,South Carolina,ORANGEBURG,Cordova
Dalzell,SC,South Carolina,SUMTER,Dalzell
Dalzell,SC,South Carolina,SUMTER,Gaillard Crossroads
Dalzell,SC,South Carolina,SUMTER,Woodrow
Davis Station,SC,South Carolina,CLARENDON,Davis Station
Denmark,SC,South Carolina,BAMBERG,Denmark
Eastover,SC,South Carolina,RICHLAND,Eastover
Eastover,SC,South Carolina,RICHLAND,Congaree
Eastover,SC,South Carolina,RICHLAND,Mcentire Air National Guard
Eastover,SC,South Carolina,RICHLAND,Wateree
Elgin,SC,South Carolina,KERSHAW,Elgin
Elgin,SC,South Carolina,KERSHAW,Pontiac
Elliott,SC,South Carolina,LEE,Elliott
Elloree,SC,South Carolina,ORANGEBURG,Elloree
Elloree,SC,South Carolina,ORANGEBURG,Felderville
Eutawville,SC,South Carolina,ORANGEBURG,Eutawville
Eutawville,SC,South Carolina,ORANGEBURG,Eutaw Springs
Gable,SC,South Carolina,CLARENDON,Gable
Gadsden,SC,South Carolina,RICHLAND,Gadsden
Gadsden,SC,South Carolina,RICHLAND,Kingville
Gaston,SC,South Carolina,LEXINGTON,Gaston
Gilbert,SC,South Carolina,LEXINGTON,Gilbert
Great Falls,SC,South Carolina,CHESTER,Beckhamville
Great Falls,SC,South Carolina,CHESTER,Great Falls
Greeleyville,SC,South Carolina,WILLIAMSBURG,Greeleyville
Heath Springs,SC,South Carolina,LANCASTER,Stoneboro
Heath Springs,SC,South Carolina,LANCASTER,Heath Springs
Heath Springs,SC,South Carolina,LANCASTER,Pleasant Hill
Holly Hill,SC,South Carolina,ORANGEBURG,Bowyer
Holly Hill,SC,South Carolina,ORANGEBURG,Holly Hill
Hopkins,SC,South Carolina,RICHLAND,Horrel Hill
Hopkins,SC,South Carolina,RICHLAND,Hopkins
Horatio,SC,South Carolina,SUMTER,Horatio
Irmo,SC,South Carolina,RICHLAND,Irmo
Jenkinsville,SC,South Carolina,FAIRFIELD,Monticello
Jenkinsville,SC,South Carolina,FAIRFIELD,Jenkinsville
Kershaw,SC,South Carolina,LANCASTER,Kershaw
Kershaw,SC,South Carolina,LANCASTER,Abney
Kershaw,SC,South Carolina,LANCASTER,White Bluff
Kershaw,SC,South Carolina,LANCASTER,Taxahaw
Kershaw,SC,South Carolina,LANCASTER,Spring Mills
Lamar,SC,South Carolina,DARLINGTON,Lamar
Lamar,SC,South Carolina,DARLINGTON,Oats
Lamar,SC,South Carolina,DARLINGTON,Cypress Crossroads
Leesville,SC,South Carolina,LEXINGTON,Batsbrg-Levil
Leesville,SC,South Carolina,LEXINGTON,Delmar
Leesville,SC,South Carolina,LEXINGTON,Steedman
Leesville,SC,South Carolina,LEXINGTON,Summit
Leesville,SC,South Carolina,LEXINGTON,Batesburg-Leesville
Leesville,SC,South Carolina,LEXINGTON,Lake Murray Shores
Leesville,SC,South Carolina,LEXINGTON,Fairview Crossroads
Leesville,SC,South Carolina,LEXINGTON,Leesville
Lexington,SC,South Carolina,LEXINGTON,Lexington
Lexington,SC,South Carolina,LEXINGTON,Barr
Lexington,SC,South Carolina,LEXINGTON,Edmund
Lexington,SC,South Carolina,LEXINGTON,Red Bank
Lexington,SC,South Carolina,LEXINGTON,Macedon
Liberty Hill,SC,South Carolina,KERSHAW,Liberty Hill
Little Mountain,SC,South Carolina,NEWBERRY,Little Mtn
Little Mountain,SC,South Carolina,NEWBERRY,Little Mountain
Lugoff,SC,South Carolina,KERSHAW,Lugoff
Lydia,SC,South Carolina,DARLINGTON,Lydia
Lynchburg,SC,South Carolina,LEE,Atkins
Lynchburg,SC,South Carolina,LEE,Motbridge
Lynchburg,SC,South Carolina,LEE,South Lynchburg
Lynchburg,SC,South Carolina,LEE,Lynchburg
Lynchburg,SC,South Carolina,LEE,Shiloh
Ehrhardt,SC,South Carolina,BAMBERG,Ehrhardt
Lodge,SC,South Carolina,COLLETON,Lodge
Mc Bee,SC,South Carolina,CHESTERFIELD,Clyde
Mc Bee,SC,South Carolina,CHESTERFIELD,Mcbee
Mc Bee,SC,South Carolina,CHESTERFIELD,Mc Bee
Mc Bee,SC,South Carolina,CHESTERFIELD,Robinson
Manning,SC,South Carolina,CLARENDON,Manning
Manning,SC,South Carolina,CLARENDON,Wilson
Manning,SC,South Carolina,CLARENDON,Paxville
Manning,SC,South Carolina,CLARENDON,Bloomville
Manning,SC,South Carolina,CLARENDON,Foreston
Manning,SC,South Carolina,CLARENDON,Jordan
Mayesville,SC,South Carolina,SUMTER,Saint Charles
Mayesville,SC,South Carolina,SUMTER,Scottsville
Mayesville,SC,South Carolina,SUMTER,Mayesville
Monetta,SC,South Carolina,AIKEN,Watsonia
Monetta,SC,South Carolina,AIKEN,Hibernia
Monetta,SC,South Carolina,AIKEN,Jones Crossroads
Monetta,SC,South Carolina,AIKEN,Monetta
Neeses,SC,South Carolina,ORANGEBURG,Neeses
Neeses,SC,South Carolina,ORANGEBURG,Livingston
Newberry,SC,South Carolina,NEWBERRY,Newberry
New Zion,SC,South Carolina,CLARENDON,Oak Dale
New Zion,SC,South Carolina,CLARENDON,Oakdale
New Zion,SC,South Carolina,CLARENDON,New Zion
New Zion,SC,South Carolina,CLARENDON,Union Crossroads
New Zion,SC,South Carolina,CLARENDON,Workman
North,SC,South Carolina,ORANGEBURG,North
Norway,SC,South Carolina,ORANGEBURG,Norway
Olanta,SC,South Carolina,FLORENCE,Olanta
Olanta,SC,South Carolina,FLORENCE,Mckenzie Crossroads
Orangeburg,SC,South Carolina,ORANGEBURG,Jamison
Orangeburg,SC,South Carolina,ORANGEBURG,Orangeburg
Orangeburg,SC,South Carolina,ORANGEBURG,Bolen Town
Orangeburg,SC,South Carolina,ORANGEBURG,Pecan Way Terrace
Orangeburg,SC,South Carolina,ORANGEBURG,Sc State University
Peak,SC,South Carolina,NEWBERRY,Peak
Pelion,SC,South Carolina,LEXINGTON,Pelion
Pelion,SC,South Carolina,LEXINGTON,Thor
Pinewood,SC,South Carolina,SUMTER,Millford
Pinewood,SC,South Carolina,SUMTER,Panola
Pinewood,SC,South Carolina,SUMTER,Rimini
Pinewood,SC,South Carolina,SUMTER,Pinewood
Pomaria,SC,South Carolina,NEWBERRY,Pomaria
Pomaria,SC,South Carolina,NEWBERRY,Glympville
Prosperity,SC,South Carolina,NEWBERRY,Stockman
Prosperity,SC,South Carolina,NEWBERRY,Stoney Hill
Prosperity,SC,South Carolina,NEWBERRY,Slighs
Prosperity,SC,South Carolina,NEWBERRY,Prosperity
Rembert,SC,South Carolina,SUMTER,Borden
Rembert,SC,South Carolina,SUMTER,Boykin
Rembert,SC,South Carolina,SUMTER,Hagood
Rembert,SC,South Carolina,SUMTER,Rembert
Rembert,SC,South Carolina,SUMTER,Pisgah
Rembert,SC,South Carolina,SUMTER,Spring Hill
Rembert,SC,South Carolina,SUMTER,Dunkins Mill
Ridge Spring,SC,South Carolina,SALUDA,Ridge Spring
Ridgeway,SC,South Carolina,FAIRFIELD,Longtown
Ridgeway,SC,South Carolina,FAIRFIELD,Smallwood
Ridgeway,SC,South Carolina,FAIRFIELD,Ridgeway
Rion,SC,South Carolina,FAIRFIELD,Rion
Rowesville,SC,South Carolina,ORANGEBURG,Rowesville
Saint Matthews,SC,South Carolina,CALHOUN,Fort Motte
Saint Matthews,SC,South Carolina,CALHOUN,Hammond Crossroads
Saint Matthews,SC,South Carolina,CALHOUN,St Matthews
Saint Matthews,SC,South Carolina,CALHOUN,Saint Matthews
